,Trip Start Timestamp,Trip Seconds,Trip Miles,Fare,Tips,Company
6227,03/11/2021 07:45:00 AM,694.0,4.7,14.75,0.0,Setare Inc
6228,03/11/2021 07:45:00 AM,1.0,0.01,3.25,0.0,Flash Cab
6229,03/11/2021 07:45:00 AM,2.0,0.02,3.25,0.0,Flash Cab
6230,03/11/2021 08:00:00 AM,480.0,2.5,9.75,0.0,Taxi Affiliation Services
6231,03/11/2021 08:00:00 AM,300.0,0.9,5.75,0.0,"Taxicab Insurance Agency, LLC"
6232,03/11/2021 08:00:00 AM,1740.0,19.0,45.5,0.0,Top Cab Affiliation
6233,03/11/2021 08:00:00 AM,360.0,1.2,6.75,1.0,"Taxicab Insurance Agency, LLC"
6234,03/11/2021 08:00:00 AM,292.0,0.59,5.25,0.0,Globe Taxi
6235,03/11/2021 08:00:00 AM,464.0,1.45,7.5,2.0,City Service
6237,03/11/2021 08:00:00 AM,158.0,0.4,4.25,2.0,Medallion Leasin
6238,03/11/2021 08:00:00 AM,120.0,0.4,4.5,0.0,Blue Ribbon Taxi Association Inc.
6239,03/11/2021 08:15:00 AM,300.0,0.6,6.5,0.0,Taxi Affiliation Services
6240,03/11/2021 08:15:00 AM,114.0,0.24,4.0,0.0,Globe Taxi
6241,03/11/2021 08:15:00 AM,344.0,0.8,5.75,0.0,Medallion Leasin
6242,03/11/2021 08:15:00 AM,840.0,0.1,9.75,0.0,Taxi Affiliation Services
6243,03/11/2021 08:15:00 AM,300.0,0.9,6.0,2.0,Blue Ribbon Taxi Association Inc.
6245,03/11/2021 08:15:00 AM,180.0,0.5,4.75,0.0,"Taxicab Insurance Agency, LLC"
6247,03/11/2021 08:15:00 AM,336.0,0.84,6.0,0.0,City Service
6248,03/11/2021 08:15:00 AM,221.0,0.5,4.75,0.0,Medallion Leasin
6249,03/11/2021 08:15:00 AM,1080.0,7.3,21.5,5.0,Medallion Leasin
6250,03/11/2021 08:15:00 AM,540.0,1.2,7.5,0.0,Top Cab Affiliation
6251,03/11/2021 08:30:00 AM,184.0,0.2,4.0,0.0,Medallion Leasin
6252,03/11/2021 08:30:00 AM,2264.0,19.27,47.75,0.0,Sun Taxi
6254,03/11/2021 08:30:00 AM,433.0,1.9,8.25,3.0,Patriot Taxi Dba Peace Taxi Associat
6255,03/11/2021 08:30:00 AM,355.0,0.8,5.75,1.0,Medallion Leasin
6256,03/11/2021 08:30:00 AM,307.0,0.96,6.0,1.0,Globe Taxi
6257,03/11/2021 08:30:00 AM,60.0,0.3,4.0,0.0,Star North Management LLC
6258,03/11/2021 08:30:00 AM,360.0,1.4,7.0,0.0,Taxi Affiliation Services
6260,03/11/2021 08:30:00 AM,300.0,1.0,6.0,4.0,"Taxicab Insurance Agency, LLC"
6265,03/11/2021 08:30:00 AM,308.0,1.25,6.25,4.0,Sun Taxi
6267,03/11/2021 08:30:00 AM,882.0,3.5,12.5,0.0,Flash Cab
6268,03/11/2021 08:30:00 AM,1777.0,17.42,43.5,0.0,Chicago Independents
6270,03/11/2021 08:30:00 AM,240.0,0.6,4.75,0.0,Medallion Leasin
6271,03/11/2021 08:30:00 AM,360.0,1.4,6.75,3.0,Taxi Affiliation Services
6272,03/11/2021 08:45:00 AM,240.0,1.0,6.25,0.63,Star North Management LLC
6273,03/11/2021 08:45:00 AM,180.0,0.8,5.25,1.0,Top Cab Affiliation
6274,03/11/2021 08:45:00 AM,120.0,0.3,4.5,0.0,"Taxicab Insurance Agency, LLC"
6275,03/11/2021 08:45:00 AM,300.0,0.7,5.5,0.0,Medallion Leasin
6276,03/11/2021 08:45:00 AM,180.0,0.4,4.25,0.0,Taxi Affiliation Services
6277,03/11/2021 08:45:00 AM,600.0,1.9,8.75,0.0,Medallion Leasin
6279,03/11/2021 08:45:00 AM,600.0,2.2,9.25,2.0,"Taxicab Insurance Agency, LLC"
6280,03/11/2021 08:45:00 AM,300.0,0.8,5.5,0.0,Taxi Affiliation Services
6281,03/11/2021 08:45:00 AM,507.0,2.8,10.0,0.0,Medallion Leasin
6282,03/11/2021 08:45:00 AM,180.0,0.5,4.5,0.0,"Taxicab Insurance Agency, LLC"
6283,03/11/2021 08:45:00 AM,240.0,0.7,5.25,0.0,Blue Ribbon Taxi Association Inc.
6284,03/11/2021 08:45:00 AM,120.0,0.4,4.5,0.0,Top Cab Affiliation
6285,03/11/2021 08:45:00 AM,420.0,0.6,5.75,0.0,Medallion Leasin
6286,03/11/2021 08:45:00 AM,290.0,0.7,5.25,0.0,Medallion Leasin
6288,03/11/2021 09:00:00 AM,480.0,1.5,7.25,0.0,Top Cab Affiliation
6289,03/11/2021 09:00:00 AM,240.0,0.7,5.5,0.0,Star North Management LLC
6290,03/11/2021 09:00:00 AM,274.0,0.76,5.5,0.0,Flash Cab
6291,03/11/2021 09:00:00 AM,540.0,2.8,10.5,0.0,Taxi Affiliation Services
6292,03/11/2021 09:00:00 AM,258.0,1.07,6.0,6.0,Flash Cab
6294,03/11/2021 09:00:00 AM,600.0,1.8,8.75,0.0,Blue Ribbon Taxi Association Inc.
6295,03/11/2021 09:00:00 AM,360.0,1.6,7.25,0.0,U Taxicab
6296,03/11/2021 09:00:00 AM,300.0,1.3,7.0,2.0,"Taxicab Insurance Agency, LLC"
6297,03/11/2021 09:00:00 AM,240.0,0.8,5.5,3.0,Taxi Affiliation Services
6298,03/11/2021 09:00:00 AM,120.0,0.5,4.5,4.0,"Taxicab Insurance Agency, LLC"
6299,03/11/2021 09:00:00 AM,180.0,0.1,4.0,0.0,Top Cab Affiliation
6300,03/11/2021 09:00:00 AM,360.0,0.9,5.75,2.0,"Taxicab Insurance Agency, LLC"
6301,03/11/2021 09:15:00 AM,490.0,1.4,7.5,2.0,Flash Cab
6302,03/11/2021 09:15:00 AM,180.0,0.9,5.5,0.0,Taxi Affiliation Services
6303,03/11/2021 09:15:00 AM,420.0,0.9,6.25,0.94,Top Cab Affiliation
6304,03/11/2021 09:15:00 AM,396.0,1.3,7.0,1.4,City Service
6305,03/11/2021 09:15:00 AM,180.0,0.9,5.25,2.0,Star North Management LLC
6307,03/11/2021 09:15:00 AM,329.0,0.8,5.5,1.0,Medallion Leasin
6308,03/11/2021 09:15:00 AM,360.0,1.3,6.75,4.0,Taxi Affiliation Services
6309,03/11/2021 09:15:00 AM,240.0,0.8,5.25,0.0,Top Cab Affiliation
6310,03/11/2021 09:15:00 AM,514.0,1.54,7.75,0.0,City Service
6311,03/11/2021 09:15:00 AM,675.0,2.45,9.75,0.0,City Service
6312,03/11/2021 09:15:00 AM,420.0,1.5,7.25,0.0,Top Cab Affiliation
6313,03/11/2021 09:15:00 AM,120.0,0.6,4.5,0.0,Medallion Leasin
6314,03/11/2021 09:15:00 AM,180.0,0.4,4.5,1.0,"Taxicab Insurance Agency, LLC"
6315,03/11/2021 09:15:00 AM,480.0,1.2,7.5,0.0,"Taxicab Insurance Agency, LLC"
6316,03/11/2021 09:15:00 AM,360.0,0.9,6.0,2.0,Taxi Affiliation Services
6317,03/11/2021 09:15:00 AM,600.0,0.1,9.5,0.0,Taxi Affiliation Services
6318,03/11/2021 09:15:00 AM,120.0,0.2,4.0,0.0,Taxi Affiliation Services
6319,03/11/2021 09:30:00 AM,120.0,0.5,4.5,0.0,Top Cab Affiliation
6320,03/11/2021 09:30:00 AM,480.0,1.3,7.0,0.0,Top Cab Affiliation
6321,03/11/2021 09:30:00 AM,480.0,1.5,8.0,3.0,Medallion Leasin
6322,03/11/2021 09:30:00 AM,180.0,0.4,4.5,0.0,"Taxicab Insurance Agency, LLC"
6323,03/11/2021 09:30:00 AM,240.0,0.8,4.75,0.0,Star North Management LLC
6324,03/11/2021 09:30:00 AM,445.0,1.0,6.5,3.0,Setare Inc
6325,03/11/2021 09:30:00 AM,180.0,0.6,5.0,0.0,Blue Ribbon Taxi Association Inc.
6327,03/11/2021 09:30:00 AM,300.0,0.7,5.5,0.0,Top Cab Affiliation
6329,03/11/2021 09:30:00 AM,345.0,1.08,6.25,2.0,Flash Cab
6330,03/11/2021 09:30:00 AM,600.0,1.6,8.25,0.0,Blue Ribbon Taxi Association Inc.
6331,03/11/2021 09:30:00 AM,466.0,1.35,7.25,1.45,Flash Cab
6332,03/11/2021 09:30:00 AM,600.0,1.9,9.0,0.0,Taxi Affiliation Services
6336,03/11/2021 09:45:00 AM,300.0,1.0,6.0,0.0,Top Cab Affiliation
6338,03/11/2021 09:45:00 AM,299.0,0.8,5.5,2.0,Medallion Leasin
6341,03/11/2021 09:45:00 AM,900.0,2.1,10.75,0.0,Chicago Independents
6343,03/11/2021 09:45:00 AM,120.0,0.5,4.5,0.0,"Taxicab Insurance Agency, LLC"
6345,03/11/2021 09:45:00 AM,240.0,0.7,5.5,0.0,"Taxicab Insurance Agency, LLC"
6347,03/11/2021 09:45:00 AM,240.0,0.5,4.75,3.0,Top Cab Affiliation
6348,03/11/2021 09:45:00 AM,780.0,1.5,9.0,0.0,Taxi Affiliation Services
6349,03/11/2021 10:00:00 AM,720.0,2.3,10.0,0.0,U Taxicab
6350,03/11/2021 10:00:00 AM,120.0,0.3,4.0,0.0,Taxi Affiliation Services
6351,03/11/2021 10:00:00 AM,438.0,1.8,7.5,0.0,Medallion Leasin
6352,03/11/2021 10:00:00 AM,3968.0,23.0,63.25,0.0,Flash Cab
6353,03/11/2021 10:00:00 AM,180.0,0.4,4.5,0.0,Chicago Independents
6354,03/11/2021 10:00:00 AM,240.0,0.5,5.0,0.0,Taxi Affiliation Services
6355,03/11/2021 10:00:00 AM,120.0,0.2,4.0,0.0,Top Cab Affiliation
6356,03/11/2021 10:00:00 AM,513.0,1.56,8.0,0.0,Flash Cab
6357,03/11/2021 10:00:00 AM,300.0,0.8,5.75,0.0,Star North Management LLC
6358,03/11/2021 10:00:00 AM,401.0,1.08,6.75,0.0,Sun Taxi
6359,03/11/2021 10:00:00 AM,180.0,0.7,5.0,0.0,Blue Ribbon Taxi Association Inc.
6360,03/11/2021 10:00:00 AM,819.0,2.23,10.0,0.0,Flash Cab
6361,03/11/2021 10:00:00 AM,180.0,0.5,4.5,0.0,Star North Management LLC
6362,03/11/2021 10:00:00 AM,180.0,0.4,4.5,0.0,"Taxicab Insurance Agency, LLC"
6363,03/11/2021 10:00:00 AM,420.0,1.3,6.5,0.0,Star North Management LLC
6364,03/11/2021 10:00:00 AM,120.0,0.8,4.0,0.0,Star North Management LLC
6365,03/11/2021 10:00:00 AM,360.0,1.2,6.5,0.0,Blue Ribbon Taxi Association Inc.
6366,03/11/2021 10:00:00 AM,240.0,1.0,5.75,0.0,"Taxicab Insurance Agency, LLC"
6367,03/11/2021 10:00:00 AM,180.0,0.6,5.0,2.0,"Taxicab Insurance Agency, LLC"
6368,03/11/2021 10:00:00 AM,300.0,1.0,5.75,0.0,"Taxicab Insurance Agency, LLC"
6370,03/11/2021 10:00:00 AM,203.0,0.53,4.75,0.0,Globe Taxi
6371,03/11/2021 10:00:00 AM,780.0,5.0,15.0,5.0,Top Cab Affiliation
6374,03/11/2021 10:15:00 AM,540.0,0.1,9.0,1.5,Taxi Affiliation Services
6376,03/11/2021 10:15:00 AM,2100.0,1.9,17.0,0.0,Top Cab Affiliation
6378,03/11/2021 10:15:00 AM,180.0,0.4,4.25,0.0,Medallion Leasin
6379,03/11/2021 10:15:00 AM,392.0,0.6,5.75,0.0,Flash Cab
6380,03/11/2021 10:15:00 AM,522.0,1.1,6.75,0.0,Medallion Leasin
6381,03/11/2021 10:15:00 AM,416.0,0.99,6.5,0.0,Flash Cab
6382,03/11/2021 10:15:00 AM,489.0,1.07,7.0,0.0,Flash Cab
6383,03/11/2021 10:15:00 AM,1080.0,3.9,19.75,0.0,Taxi Affiliation Services
6384,03/11/2021 10:15:00 AM,300.0,1.3,6.25,4.0,Taxi Affiliation Services
6386,03/11/2021 10:30:00 AM,300.0,0.3,5.0,0.0,Medallion Leasin
6387,03/11/2021 10:30:00 AM,720.0,2.5,9.75,0.0,"Taxicab Insurance Agency, LLC"
6388,03/11/2021 10:30:00 AM,600.0,2.4,9.75,0.0,U Taxicab
6389,03/11/2021 10:30:00 AM,480.0,1.4,7.25,2.0,Taxi Affiliation Services
6390,03/11/2021 10:30:00 AM,180.0,0.6,4.75,0.0,Blue Ribbon Taxi Association Inc.
6392,03/11/2021 10:30:00 AM,413.0,1.0,6.25,0.0,Medallion Leasin
6393,03/11/2021 10:30:00 AM,2400.0,16.8,45.5,0.0,U Taxicab
6394,03/11/2021 10:30:00 AM,300.0,0.7,5.5,0.0,Taxi Affiliation Services
6395,03/11/2021 10:30:00 AM,1060.0,3.65,13.75,0.0,Flash Cab
6399,03/11/2021 10:30:00 AM,360.0,1.4,7.0,0.0,Top Cab Affiliation
6401,03/11/2021 10:30:00 AM,416.0,0.7,6.0,0.0,Flash Cab
6402,03/11/2021 10:45:00 AM,244.0,0.4,4.5,0.0,Medallion Leasin
6403,03/11/2021 10:45:00 AM,420.0,1.3,6.75,3.0,3591 - 63480 Chuks Cab
6405,03/11/2021 10:45:00 AM,780.0,1.9,9.75,3.05,Taxi Affiliation Services
6406,03/11/2021 10:45:00 AM,164.0,0.53,4.75,0.0,City Service
6407,03/11/2021 10:45:00 AM,391.0,1.4,6.75,0.0,Medallion Leasin
6410,03/11/2021 10:45:00 AM,240.0,0.6,5.25,0.0,Taxi Affiliation Services
6411,03/11/2021 10:45:00 AM,120.0,0.4,4.25,0.0,Taxi Affiliation Services
6412,03/11/2021 10:45:00 AM,461.0,2.6,9.5,0.0,Medallion Leasin
6413,03/11/2021 10:45:00 AM,659.0,2.13,9.25,0.0,Flash Cab
6414,03/11/2021 10:45:00 AM,240.0,0.7,5.25,2.25,"Taxicab Insurance Agency, LLC"
6415,03/11/2021 10:45:00 AM,5640.0,1.1,36.0,0.0,Globe Taxi
6416,03/11/2021 11:00:00 AM,480.0,1.5,7.5,5.0,"Taxicab Insurance Agency, LLC"
6418,03/11/2021 11:00:00 AM,1020.0,11.8,30.0,0.0,Taxi Affiliation Services
6419,03/11/2021 11:00:00 AM,240.0,0.9,6.0,0.0,"Taxicab Insurance Agency, LLC"
6420,03/11/2021 11:00:00 AM,536.0,3.92,12.5,0.0,Flash Cab
6421,03/11/2021 11:00:00 AM,480.0,1.7,8.0,0.0,"Taxicab Insurance Agency, LLC"
6422,03/11/2021 11:00:00 AM,300.0,0.6,5.5,0.0,"Taxicab Insurance Agency, LLC"
6423,03/11/2021 11:00:00 AM,1740.0,14.6,37.25,0.0,"Taxicab Insurance Agency, LLC"
6424,03/11/2021 11:00:00 AM,434.0,1.4,6.75,0.0,Setare Inc
6425,03/11/2021 11:00:00 AM,734.0,2.3,10.0,0.0,Chicago Independents
6426,03/11/2021 11:00:00 AM,1920.0,18.7,47.5,0.0,Blue Ribbon Taxi Association Inc.
6427,03/11/2021 11:00:00 AM,347.0,0.78,5.75,0.0,Flash Cab
6428,03/11/2021 11:00:00 AM,363.0,1.0,6.0,0.0,Medallion Leasin
6429,03/11/2021 11:15:00 AM,240.0,0.4,5.0,0.0,U Taxicab
6431,03/11/2021 11:15:00 AM,420.0,1.5,7.25,2.0,Medallion Leasin
6432,03/11/2021 11:15:00 AM,180.0,0.1,4.0,0.0,Top Cab Affiliation
6434,03/11/2021 11:15:00 AM,574.0,3.49,12.0,0.0,Flash Cab
6435,03/11/2021 11:15:00 AM,240.0,0.9,5.75,0.0,Top Cab Affiliation
6436,03/11/2021 11:15:00 AM,360.0,1.4,6.75,4.0,Blue Ribbon Taxi Association Inc.
6437,03/11/2021 11:15:00 AM,540.0,1.2,7.25,0.0,Top Cab Affiliation
6439,03/11/2021 11:15:00 AM,1260.0,4.1,16.25,0.0,Medallion Leasin
6440,03/11/2021 11:15:00 AM,983.0,3.1,11.75,0.0,Medallion Leasin
6441,03/11/2021 11:15:00 AM,370.0,1.3,6.75,0.0,Flash Cab
6442,03/11/2021 11:15:00 AM,480.0,1.2,7.25,4.0,"Taxicab Insurance Agency, LLC"
6443,03/11/2021 11:15:00 AM,2160.0,19.1,49.25,0.0,"Taxicab Insurance Agency, LLC"
6444,03/11/2021 11:15:00 AM,540.0,1.7,8.5,0.0,Taxi Affiliation Services
6445,03/11/2021 11:15:00 AM,240.0,0.5,4.75,0.0,Taxi Affiliation Services
6446,03/11/2021 11:15:00 AM,503.0,1.34,7.5,0.0,Flash Cab
6448,03/11/2021 11:15:00 AM,420.0,1.0,6.75,0.0,"Taxicab Insurance Agency, LLC"
6450,03/11/2021 11:15:00 AM,840.0,3.3,12.25,0.0,Taxi Affiliation Services
6451,03/11/2021 11:30:00 AM,65.0,0.28,3.75,0.0,Globe Taxi
6452,03/11/2021 11:30:00 AM,540.0,1.9,8.5,0.0,Taxi Affiliation Services
6453,03/11/2021 11:30:00 AM,180.0,0.6,4.75,0.0,"Taxicab Insurance Agency, LLC"
6454,03/11/2021 11:30:00 AM,480.0,1.7,8.0,0.0,Medallion Leasin
6455,03/11/2021 11:30:00 AM,480.0,1.1,6.75,2.0,Taxi Affiliation Services
6457,03/11/2021 11:30:00 AM,326.0,1.04,6.25,0.0,Flash Cab
6458,03/11/2021 11:30:00 AM,856.0,9.23,25.0,0.0,Flash Cab
6460,03/11/2021 11:30:00 AM,456.0,0.15,5.75,0.0,Flash Cab
6461,03/11/2021 11:30:00 AM,780.0,2.6,10.75,0.0,Taxi Affiliation Services
6462,03/11/2021 11:30:00 AM,337.0,1.2,6.25,2.0,Setare Inc
6463,03/11/2021 11:30:00 AM,2700.0,0.4,27.5,0.0,Taxi Affiliation Services
6464,03/11/2021 11:30:00 AM,360.0,1.0,6.25,2.0,Top Cab Affiliation
6465,03/11/2021 11:30:00 AM,720.0,6.8,19.0,0.0,Top Cab Affiliation
6466,03/11/2021 11:30:00 AM,1980.0,9.3,27.0,0.0,Taxi Affiliation Services
6467,03/11/2021 11:30:00 AM,60.0,0.9,3.5,0.0,Star North Management LLC
6470,03/11/2021 11:30:00 AM,649.0,1.7,8.5,2.0,Flash Cab
6471,03/11/2021 11:30:00 AM,656.0,2.93,11.25,0.0,Sun Taxi
6473,03/11/2021 11:30:00 AM,420.0,1.0,6.5,0.0,Top Cab Affiliation
6474,03/11/2021 11:30:00 AM,975.0,6.6,19.25,0.0,Medallion Leasin
6475,03/11/2021 11:30:00 AM,254.0,0.77,5.5,3.0,Flash Cab
6477,03/11/2021 11:30:00 AM,300.0,1.0,6.25,0.0,"Taxicab Insurance Agency, LLC"
6478,03/11/2021 11:45:00 AM,420.0,1.1,6.5,0.0,Taxi Affiliation Services
6479,03/11/2021 11:45:00 AM,120.0,0.6,4.5,1.0,Top Cab Affiliation
6480,03/11/2021 11:45:00 AM,384.0,1.19,6.75,0.0,City Service
6483,03/11/2021 11:45:00 AM,661.0,1.9,9.0,2.0,Medallion Leasin
6484,03/11/2021 11:45:00 AM,300.0,0.4,5.25,2.0,Globe Taxi
6485,03/11/2021 11:45:00 AM,120.0,0.7,4.75,0.0,Top Cab Affiliation
6486,03/11/2021 11:45:00 AM,501.0,1.6,8.0,0.0,Medallion Leasin
6487,03/11/2021 11:45:00 AM,660.0,0.2,12.75,0.0,Taxi Affiliation Services
6488,03/11/2021 11:45:00 AM,437.0,0.8,5.5,0.0,Setare Inc
6489,03/11/2021 11:45:00 AM,360.0,1.2,6.75,4.0,"Taxicab Insurance Agency, LLC"
6490,03/11/2021 11:45:00 AM,653.0,1.93,9.25,0.0,Flash Cab
6491,03/11/2021 11:45:00 AM,627.0,2.05,9.25,0.0,City Service
6492,03/11/2021 11:45:00 AM,900.0,1.9,3.25,0.0,3591 - 63480 Chuks Cab
6493,03/11/2021 11:45:00 AM,840.0,0.1,11.0,0.0,Taxi Affiliation Services
6494,03/11/2021 11:45:00 AM,360.0,1.0,6.25,2.0,Blue Ribbon Taxi Association Inc.
6495,03/11/2021 11:45:00 AM,740.0,2.2,9.75,0.0,Flash Cab
6498,03/11/2021 12:00:00 PM,153.0,0.21,4.0,0.0,Sun Taxi
6499,03/11/2021 12:00:00 PM,1444.0,16.42,32.89,0.0,Flash Cab
6500,03/11/2021 12:00:00 PM,1308.0,4.2,15.25,0.0,Medallion Leasin
6501,03/11/2021 12:00:00 PM,1980.0,2.2,16.5,0.0,Taxi Affiliation Services
6505,03/11/2021 12:00:00 PM,180.0,0.5,4.75,1.75,Taxi Affiliation Services
6506,03/11/2021 12:00:00 PM,420.0,1.1,6.5,0.0,Blue Ribbon Taxi Association Inc.
6507,03/11/2021 12:00:00 PM,540.0,1.9,8.5,5.0,Top Cab Affiliation
6508,03/11/2021 12:00:00 PM,671.0,2.18,9.75,0.0,Flash Cab
6509,03/11/2021 12:00:00 PM,240.0,0.8,5.5,1.0,Top Cab Affiliation
6510,03/11/2021 12:00:00 PM,688.0,2.01,9.25,0.0,Flash Cab
6511,03/11/2021 12:00:00 PM,420.0,2.2,8.75,2.0,Medallion Leasin
6512,03/11/2021 12:15:00 PM,436.0,1.66,7.75,0.0,Flash Cab
6513,03/11/2021 12:15:00 PM,180.0,0.6,4.75,0.0,"Taxicab Insurance Agency, LLC"
6514,03/11/2021 12:15:00 PM,2040.0,18.6,47.0,0.0,Globe Taxi
6515,03/11/2021 12:15:00 PM,180.0,0.5,4.75,0.0,"Taxicab Insurance Agency, LLC"
6517,03/11/2021 12:30:00 PM,273.0,0.84,5.5,0.0,Globe Taxi
6518,03/11/2021 12:30:00 PM,240.0,0.6,5.25,2.0,Taxi Affiliation Services
6519,03/11/2021 12:30:00 PM,155.0,0.3,4.25,0.0,Medallion Leasin
6520,03/11/2021 12:30:00 PM,240.0,0.4,4.75,0.0,"Taxicab Insurance Agency, LLC"
6521,03/11/2021 12:30:00 PM,1500.0,12.9,33.25,0.0,U Taxicab
6522,03/11/2021 12:30:00 PM,186.0,0.57,4.75,0.0,Flash Cab
6523,03/11/2021 12:30:00 PM,1440.0,13.1,34.5,4.0,Taxi Affiliation Services
6525,03/11/2021 12:30:00 PM,300.0,1.0,6.0,0.0,Top Cab Affiliation
6526,03/11/2021 12:45:00 PM,571.0,1.3,7.5,1.5,Flash Cab
6528,03/11/2021 12:45:00 PM,540.0,1.4,7.75,0.0,U Taxicab
6529,03/11/2021 12:45:00 PM,360.0,1.2,6.75,2.0,Taxi Affiliation Services
6530,03/11/2021 12:45:00 PM,300.0,0.9,6.0,0.0,Top Cab Affiliation
6531,03/11/2021 12:45:00 PM,420.0,1.3,7.25,3.0,Top Cab Affiliation
6532,03/11/2021 12:45:00 PM,540.0,1.8,8.25,0.0,Top Cab Affiliation
6533,03/11/2021 12:45:00 PM,180.0,0.3,4.5,2.0,3591 - 63480 Chuks Cab
6535,03/11/2021 12:45:00 PM,1560.0,17.7,43.75,0.0,Taxi Affiliation Services
6536,03/11/2021 12:45:00 PM,660.0,2.4,10.0,0.0,Taxi Affiliation Services
6537,03/11/2021 12:45:00 PM,780.0,2.7,11.0,2.5,"Taxicab Insurance Agency, LLC"
6538,03/11/2021 12:45:00 PM,420.0,1.4,7.0,0.0,3591 - 63480 Chuks Cab
6539,03/11/2021 12:45:00 PM,1860.0,1.0,43.5,8.08,Taxi Affiliation Services
6540,03/11/2021 01:00:00 PM,240.0,0.4,4.75,0.0,Medallion Leasin
6541,03/11/2021 01:00:00 PM,360.0,0.9,6.0,0.0,Blue Ribbon Taxi Association Inc.
6542,03/11/2021 01:00:00 PM,420.0,1.6,7.75,0.0,U Taxicab
6543,03/11/2021 01:00:00 PM,508.0,1.3,7.0,0.0,Medallion Leasin
6544,03/11/2021 01:00:00 PM,600.0,5.2,15.25,0.0,Top Cab Affiliation
6545,03/11/2021 01:00:00 PM,720.0,3.6,12.0,0.0,Top Cab Affiliation
6546,03/11/2021 01:00:00 PM,240.0,0.7,5.5,0.0,Top Cab Affiliation
6548,03/11/2021 01:15:00 PM,751.0,2.1,10.0,0.0,Flash Cab
6550,03/11/2021 01:15:00 PM,1161.0,4.16,13.25,0.0,Flash Cab
6551,03/11/2021 01:15:00 PM,480.0,1.0,6.75,0.0,Top Cab Affiliation
6552,03/11/2021 01:15:00 PM,2215.0,18.24,45.5,10.1,Sun Taxi
6553,03/11/2021 01:15:00 PM,1380.0,12.1,32.0,7.5,Medallion Leasin
6554,03/11/2021 01:15:00 PM,3960.0,26.8,69.0,0.0,"Taxicab Insurance Agency, LLC"
6555,03/11/2021 01:15:00 PM,1320.0,0.1,41.25,0.0,"Taxicab Insurance Agency, LLC"
6556,03/11/2021 01:15:00 PM,2108.0,18.94,46.75,10.25,Sun Taxi
6557,03/11/2021 01:15:00 PM,1800.0,12.7,34.25,0.0,U Taxicab
6558,03/11/2021 01:15:00 PM,720.0,0.1,9.5,0.0,Taxi Affiliation Services
6559,03/11/2021 01:30:00 PM,507.0,1.3,7.25,2.0,Chicago Independents
6561,03/11/2021 01:30:00 PM,360.0,0.5,5.5,0.0,Top Cab Affiliation
6563,03/11/2021 01:30:00 PM,660.0,1.8,8.75,0.0,Taxi Affiliation Services
6564,03/11/2021 01:30:00 PM,240.0,0.9,5.25,0.0,Star North Management LLC
6565,03/11/2021 01:30:00 PM,206.0,0.14,4.25,0.0,Flash Cab
6567,03/11/2021 01:30:00 PM,660.0,1.6,8.0,0.0,Taxi Affiliation Services
6568,03/11/2021 01:30:00 PM,311.0,0.8,5.5,0.0,Setare Inc
6569,03/11/2021 01:30:00 PM,300.0,0.6,5.0,0.0,Blue Ribbon Taxi Association Inc.
6572,03/11/2021 01:30:00 PM,480.0,1.3,7.25,0.0,Blue Ribbon Taxi Association Inc.
6573,03/11/2021 01:30:00 PM,1793.0,11.86,31.5,9.0,Sun Taxi
6574,03/11/2021 01:30:00 PM,300.0,1.1,6.5,0.0,Top Cab Affiliation
6576,03/11/2021 01:45:00 PM,1140.0,0.5,23.25,0.0,Taxi Affiliation Services
6577,03/11/2021 01:45:00 PM,840.0,0.1,11.0,0.0,Taxi Affiliation Services
6579,03/11/2021 01:45:00 PM,300.0,0.9,6.0,0.0,U Taxicab
6580,03/11/2021 01:45:00 PM,300.0,0.8,5.5,0.0,Top Cab Affiliation
6581,03/11/2021 01:45:00 PM,1838.0,17.87,44.5,9.8,City Service
6582,03/11/2021 01:45:00 PM,311.0,1.15,6.25,0.0,Flash Cab
6583,03/11/2021 01:45:00 PM,300.0,0.3,5.25,0.0,Blue Ribbon Taxi Association Inc.
6584,03/11/2021 01:45:00 PM,259.0,0.6,5.0,2.0,Setare Inc
6588,03/11/2021 02:00:00 PM,440.0,1.07,7.0,0.0,Patriot Taxi Dba Peace Taxi Associat
6589,03/11/2021 02:00:00 PM,218.0,0.57,5.0,2.0,Globe Taxi
6590,03/11/2021 02:00:00 PM,761.0,2.72,11.0,0.0,Flash Cab
6591,03/11/2021 02:00:00 PM,420.0,0.8,7.0,0.0,Taxi Affiliation Services
6592,03/11/2021 02:00:00 PM,600.0,1.7,8.5,2.0,Blue Ribbon Taxi Association Inc.
6593,03/11/2021 02:00:00 PM,900.0,2.5,10.75,0.0,Taxi Affiliation Services
6594,03/11/2021 02:00:00 PM,891.0,4.4,14.25,0.0,Setare Inc
6595,03/11/2021 02:15:00 PM,420.0,1.2,6.75,2.0,Top Cab Affiliation
6596,03/11/2021 02:15:00 PM,300.0,0.7,5.5,0.0,Taxi Affiliation Services
6598,03/11/2021 02:15:00 PM,120.0,0.5,4.75,0.0,Taxi Affiliation Services
6599,03/11/2021 02:15:00 PM,431.0,0.8,6.5,0.0,Flash Cab
6600,03/11/2021 02:15:00 PM,600.0,1.7,8.75,0.0,Medallion Leasin
6602,03/11/2021 02:15:00 PM,2100.0,18.4,45.5,5.0,"Taxicab Insurance Agency, LLC"
6603,03/11/2021 02:15:00 PM,538.0,1.7,8.25,2.0,City Service
